text,label
"It's not who you want to spend Friday night with, it's who you want to spend all day Saturday with. @katelynkuehl http://t.co/w7CDFdqtW7",human
"@_praisehayes ""A ship is safe in harbour, but that's not what ships are for."" - William Shedd",bot
"Picard management tip: If you the wrong speed, cancel a toy.",bot
Picard management tip: When the most of my enemy of existing systems is a while.,bot
RT @InteriorBeauty_: Realist thing I've seen all day,bot
The dark side of the mood.,bot
"SHOUT OUT TO MOMMA WALIA FOR PACKING ME ALOO BAINGAN ROTI ""BURRITOS"" FOR THIS PLANE RIDE.",human
@raxonrackss !,bot
The 7 ages of a woman are the right one and 6 wild guesses!,bot
Cut this string I'm getting higher,bot
"@BasedGodNina ""Will you look back on life and say, ""I wish I had,"" or ""I'm glad I did""?"" - Zig Ziglar",bot
Aid they will get in the end will be more than enough but it is the appropriate distribution that becomes scarce...!! #PakStandsWithNepal,human
"Weekly Address: Congress Should Back Plan to Hire Teachers:  	With students starting to head back to school, Pre... http://t.co/FyL6e7S7",bot
RT @emafabolous: Haha @BSebbo: Fabian ~~~&gt; SHITÃ¢â‚¬Â,bot
"@BurninLikeNeon ""The steeper the mountain the harder the climb the better the view from the finishing line."" - Unknown",bot
bae http://t.co/ShJ8FD4uth,human
"@GuardianOfJohto ""Well we're gonna be getting into fall soon.. So maybe there still might be a few puddles..""",bot
@DJ_JAYLEWIS cool,bot
"""I almost forgot.... I need to do something special for Tori for Christmas... What should I do...."" #DenseBot",bot
@PupFresh cccoooolllll,bot
@LexEnty Follow me!,bot
Business Intelligence / ETL Developer: Benton PUD is looking for a Business Intelligence / ETL Developer with strong competency in Data analytics and ETL development and a passion for creating a data infrastructure and building data visualizations toâ€¦ https://t.co/vhGS8NIjq5 https://t.co/YdFYI5OySV,bot
Turn down for what http://t.co/SjxvoFXAlb,human
His experience includes Solidity development and construction of new risks.,bot
"@HateStoryTwo ""I have not failed. I've just found , ways that won't work."" - Thomas Edison",bot
From 7a-9a we'll be handing out FREE doughnuts &amp; coffee outside the Rosslyn Metro station with @Goodiesdc! http://t.co/qPXzZMH7i4,human
"@luvjspears ""Alone we can do so little; together we can do so much."" - Helen Keller",bot
"Assisting Iranians in Need:  	On August 11, strong earthquakes in northwest Iran destroyed and damaged hundreds ... http://t.co/0WSUhLT7",bot
BERNIE AND KATANI,human
Today is gunna be like watching paint dry,human
@GregWilson184 @ChristinaStuehm @oksoonershark this has reached the eyes of a co-leader.The council will be notified and we will investigate,human
RT @RickieFowlerPGA:,bot
"@camrintakumi ""Good instincts tell you what to do long before your head has figured it out."" - Michael Burke",bot
"Regulatory Reform Progress:  	To promote economic growth and job creation, we need cost-justified, evidence-base... http://t.co/QXjF9bTK",bot
Baldwin selects 26 stars for Gilas Pilipinas pool http://t.co/hs0cZo3Eoy | @Team_Inquirer http://t.co/pREU3ftpgx,human
"""It's like, I finally opened my eyes and realized that the organizing principle of the universe is that it's out to get ME, you know?""",human
"Okay, I admit, I can be unnecessarily confrontational in my opinions. It's just that people who disagree with me don't deserve to live.",human
Where you at?!? Saying you going to whoop my ass in 1 sec,human
Stephen Jones end of day from Indianapolis. http://t.co/gX4Kwy4rjn,human
You sound butthurt but you have no ass so idk what to call you,human
"Senior Software Engineer: Senior Software Engineer for Siemens Medical Solutions USA, Inc. (Mountain View, CA) to dsgn &amp; dev healthcare app SW. Req Mast in Comp Sci, SW Eng, Biomdcl Eng or rel + 2 yrs exp in job offd or acc alt occ. Alt, empl wll accptâ€¦ https://t.co/bwTuDAw0N6 https://t.co/HZxqf19QOi",bot
@82NDABNINFANTRY nice!,bot
Unbelievably embarrassing day for Indiana.,human
"@LaGuzmanfans ""You can do it if you believe you can!"" - Napoleon Hill",bot
Build your own propeller racer and watch as it blazes a path over a smooth surface!  Fun and educational for kids! http://t.co/POXJ9YmylP,bot
@KurtJMyers squartarato? :(,bot
Perfect weather for a track meet... http://t.co/K4okNllEMg,human
Senior Software Engineer: StackWaveâ€™s mission is to accelerate life-saving scientific discoveries by equipping scientists and engineers in the life sciences with powerful and intuitive tools. We are a small engineering-driven company with a track recordâ€¦ https://t.co/lTVhcoF7bj https://t.co/IYYvfTwh3D,bot
can you even dance with that stick shoved so far up your ass????,human
"Systems Engineer â€“ Team Lead (mid-career) â€“ Centennial, CO: Req ID : 420790BR Job Code/Title : E1464:Systems Engineer Stf Job Description : FBM Reentry requirements and verification Team Lead responsible for drafting, reviewing, and releasingâ€¦ https://t.co/7Sa1kSPoqk https://t.co/xOK6v9scoh",bot
missing from the manuscript: two pages explaining the big role @chrisbertolet played in setting my head straight to write it.,human
Help Desk Technician II: Help Desk Technician II Competitive salary &amp; benefits package Collegiate School seeks a Help Desk Technician to provide general help desk support as well as provide specialized support and stewardship of the schoolâ€™s AV systems.â€¦ https://t.co/pOA54H4EJE https://t.co/GCrRXDeVDO,bot
93MPH fastball by Tanaka just misses.,human
Really excited about #Hamlet. Seriously. Getting the privilege to do so much! Blocked the final scene of the show. Gonna be. So. Damn. Epic.,human
@IzzyQuintana Follow me!,bot
Puberty hit me in the other direction or something I don't know I was cute af http://t.co/HVyWSMARFP,human
why do girls find it cute to walk like something is stuck up their ass,human
Gotta stop blaming myself,human
@McDurdy nicccce,bot
Very Cool iPhone 4 Review  http://t.co/IaqP6mgYos,bot
Just wanted to say thanks again to all of you that followed along with us from the Combine on @TheDraftShow. Means a lot that you care.,human
"@OfficialVern ""At first dreams seem impossible, then improbable, then inevitable."" - Christopher Reeve",bot
@NaehaSBBCAN3 he's kept a low profile (as far as I'm aware anyway) - your contacts at the show might be your best bet there to avoid fakes,human
going on private tomorrow till my interviews are over.... this will be hard lmao,human
"it takes 10 minutes ""stop singing"" to take effect #bbcan3",human
#Afghanistan First Lady #RolaGhani visits #America First Lady #MObama in #WhiteHouse http://t.co/kMEoP3xs1p,human
"@OverNite_Legend ""Success is nothing more than a few simple disciplines, practiced every day."" - Jim Rohn",bot
Liam Neeson &gt; Chuck Norris. Because Liam Neeson isn't a piece of shit in real life.,human
hope the sections girls slay like we did,human
It takes as much energy to wish as it does to plan!,bot
Ã¢â‚¬Å“@Bo_Knows23: @BryanBroaddus Does Ereck Flowers remind you of Erick Williams like he does me?Ã¢â‚¬Â He has the same type of nasty style on tape,human
@ItsAri_XO cool,bot
"Friday, where you at?",bot
Just pounding millers drumming to van halen I am cool/suck,human
"Baseball's future? Bigger and bigger, better and better! No question about it, it's the greatest game there is! - Ted Williams",bot
"things i should do: calc hw, french packet, speech analysis things i will do:",human
lol did anyone else just feel that FUCKING EARTHQUAKE,human
sam is like the brother i never had tbh,human
@SkinWade coming over in a minute to sit on the floor in front of the TV,human
"Depeche Mode, New Order, The Smiths.. all amazing. Every song.",bot
"Sarah: ""I know I was lying with that pact, but....."" lol but #bbcan3",human
@EmblemerDaDemi WOW,bot
This is greatness from #Masterpeep Sean Lock! http://t.co/Kdi8zASPy6,human
Firefox Monitor Will Inform You of Data Breaches https://t.co/jY5I6QkuMb,bot
When a's fans are now wearing giants shirts http://t.co/v7pNF5Hu5d,human
@mr_pepperell you're awesome,bot
@JimAlvino nice!,bot
i hate thirdwheeling more than fish,human
"@leyendasl ""Courage is knowing what not to fear."" - Plato",bot
I fucking hate this place. Why did I ever come back here I would rather be blanket man 2.0,human
RT @healthyforlife9: Home care to tighten male prostate gland http://t.co/5yWO1ALzj7,bot
#gaypride http://t.co/ag0lY6agmT,human
@CaptainLouella !,bot
As a journalist+broadcaster I got tired of reporting the #AfghanElections . My poor country. #BasogaiWadah,human
I can't believe I just got carded for buying wine.,human
It won't even buy you a name card with just * on it because you're my everything.,bot
@_JalireMichelle not go head #CarryOn with Ya business,bot
@ebach23 awsome,bot
what. RT @Clorox: New emojis are alright but where's the bleach. http://t.co/cVKJ5EP23J,human
Shane Greene's pitch heat map this season. http://t.co/K8tXSu2ZhX,human
Great Introduction to Bert Kaempfert  http://t.co/9pesQVCEWo,bot
my hand started twitching during the writing section,human
"RT @ANI_news: Rahul Dravid, Sourav Ganguly, VVS Laxman &amp; Sachin Tendulkar at the launch of Tendulkar's autobiography http://t.co/RNA4haYCrX",bot
if you retweet anything from meninist accounts i'm muting you,human
Idk why but I laughed so hard at this,human
Counter-Air Threat Modeling Lead â€“ Eng Systems Modeling Simulation 5: Job Description The individual in this role will lead the Counter-Air Threat focus area for the Systems Analysis &amp; Simulation team within the Global Strategy and Mission Solutionsâ€¦ https://t.co/u4pxEvq3W2 https://t.co/iNYoW9A90Q,bot
"@akilicor ""The roots of all goodness lie in the soil of appreciation for goodness."" - Dalai Lama",bot
"Can we talk about how the chair girl literally went up to @scotthoying's mic and said ""watch @SUP3RFRUIT every Tuesday"" bless her soul",human
SXSW #tbt with @TWiT Women inc @ginatrapani @debs@drkiki . Hello to many friends at old stomping grounds SXSW.#fb http://t.co/ve4zNSZcHq,human
"I think MTV should consider using subtitles. Half the time, even I can't understand what the **** I'm talking about.  Ozzy Osbourne",bot
"@itstrz ""Be kind, for everyone you meet is fighting a hard battle."" - Plato",bot
RT @JeepItalia: #dosomething #wild: #grinch #surf all'@italiasurfexpo #santasevera! #jeep #wrangler #jeepsummer http://t.co/1j1bQFYT4H,bot
What the hell is that accent? Isn't Aaron Rodgers from NorCal? He sounds like a sales rep from Arkansas today.,human
im marrying a band member http://t.co/u90pYS4gEe,human
Picard management tip: Standard procedures are and reasonable time travel tip: Explain.,bot
Daddy forgot to close the door when he went to work... #baddog http://t.co/1MXpdENPwV,human
"@M4LLYM4LL ""If we wait for the moment when everything, absolutely everything is ready, we shall never begin."" - Ivan Turgenev",bot
RT @RealSkipBayless: Tonight: Melo&gt;LeBron.,bot
"@Indie88Toronto ""No one has ever learned fully to know themselves."" - Johann Wolfgang von Goethe",bot
"@EmilyEGould ""Few things are harder to put up with than a good example."" - Mark Twain",bot
she should have kept her bowl cut. it was a simpler time then,human
RT @lovekay_lee: New weed ECig gets you high and wont show up un Drug Tests! Get high legally,bot
Picard management tip: Your ideals determine how deeply stupid they can do is not understand.,bot
"@ADREAMGROUP ""Waste no tears over the grieves of yesterday."" - Euripides",bot
I see all these cute couples together and I can't even find someone to text,human
"""Aim for the moon. If you miss, you may hit a star."" William Clement Stone",bot
Yanis Varoufakis: How I became an erratic Marxist http://t.co/r61tck6zrI #EltuitdePatiÃƒÂ±o,human
@juliannaaa13 awsome,bot
"""Everything changes when you change."" - Jim Rohn.",bot
Are your lawmakers in Vegas for Pacquiao-Mayweather fight? http://t.co/DRAMWFR0G0 | @MJcayabyabINQ http://t.co/pH81ODMTvF,human
"Okay, done sketching, now itÃ¢â‚¬â„¢s coloring time! http://t.co/ot6ec6Bper",human
@ProulxReview cool,bot
"@RunninToTheSun exactly. Like CP3 could be Rondo if he wanted, but Rondo couldn't be CP3. Among other PGs.",bot
I'm not even in the United States and fush Baksi and Joe are drinking in my basement,human
"Business Systems Analyst: Engineering -Information Technology Opening for degree and/or experienced applicants for Business Systems Analyst in Arlington Heights, Illinois and other multiple undetermined work sites throughout the United States. recblidâ€¦ https://t.co/RF7EmjboMj https://t.co/VSuCzarxTf",bot
@spann from the Mississippi River on the IA/IL border a few minutes ago http://t.co/YyY9wy9S0x,human
"That WASK, or however you spell, scares me for our school",human
Ã¢â‚¬Å“@SammyRochax3: Ã¢â‚¬Å“@AustinAvent: Gone.Ã¢â‚¬Â Ã¯Â¸Âyea ur @ publixÃ¢â‚¬ÂWHY ARE YOU SO SASSY,human
"""And now, here to stare grimly into the existential void, Sean Penn.""",human
Picard management tip: Overcome your work long hours is a reputation for you. You are going boldly enough.,bot
